"id";"updated";"ship";"imo";"lat";"long";"sog";"cog";"hdg";"depPort";"etdSchedule";"etd";"atd";"arrPort";"etaSchedule";"eta";"ata"
4235;"2018-05-04 20:13:00";Megastar;9773064;59.8396;24.8007;21.6;202;204;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:31:00"
4236;"2018-05-04 20:13:00";Star;9364722;59.7348;24.8165;23.2;29;30;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:25:00";"2018-04-05 21:29:00"
4237;"2018-05-04 20:14:00";Megastar;9773064;59.8341;24.7965;21.5;201;204;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:35:00"
4238;"2018-05-04 20:14:00";Star;9364722;59.7411;24.8235;23.2;30;30;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:25:00";"2018-04-05 21:26:00"
4239;"2018-05-04 20:15:00";Megastar;9773064;59.829;24.7925;21.5;202;204;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:34:00"
4240;"2018-05-04 20:15:00";Star;9364722;59.747;24.83;23.3;29;30;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:25:00";"2018-04-05 21:27:00"
4241;"2018-05-04 20:16:00";Megastar;9773064;59.8241;24.7886;21.6;202;204;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:23:00"
4242;"2018-05-04 20:16:00";Star;9364722;59.751;24.8345;23.3;31;30;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:25:00";"2018-04-05 21:28:00"
4243;"2018-05-04 20:17:00";Megastar;9773064;59.8191;24.7847;21.5;201;203;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:30:00"
4244;"2018-05-04 20:17:00";Star;9364722;59.7568;24.8408;23.1;17;30;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:25:00";"2018-04-05 21:27:00"
4245;"2018-05-04 20:17:00";Megastar;9773064;59.8146;24.7813;21.6;201;203;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:27:00"
4246;"2018-05-04 20:17:00";Star;9364722;59.7608;24.8453;22.0;34;30;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:25:00";"2018-04-05 21:27:00"
4247;"2018-05-04 20:19:00";Megastar;9773064;59.8074;24.7757;21.6;201;203;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:26:00"
4248;"2018-05-04 20:19:00";Star;9364722;59.7682;24.8536;23.0;30;30;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:25:00";"2018-04-05 21:24:00"
4249;"2018-05-04 20:19:00";Megastar;9773064;59.803;24.7723;21.6;202;204;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:30:00"
4250;"2018-05-04 20:19:00";Star;9364722;59.7731;24.8591;23.1;29;30;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:25:00";"2018-04-05 21:27:00"
4251;"2018-05-04 20:21:00";Megastar;9773064;59.7957;24.7664;21.7;202;203;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:32:00"
4252;"2018-05-04 20:20:00";Star;9364722;59.7782;24.8647;23.2;31;30;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:25:00";"2018-04-05 21:26:00"
4253;"2018-05-04 20:22:00";Megastar;9773064;59.7912;24.7629;21.6;201;203;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:30:00"
4254;"2018-05-04 20:22:00";Star;9364722;59.7846;24.872;23.0;31;30;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:25:00";"2018-04-05 21:26:00"
4255;"2018-05-04 20:22:00";Megastar;9773064;59.7873;24.76;21.7;201;203;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:28:00"
4256;"2018-05-04 20:23:00";Star;9364722;59.7915;24.8794;23.3;24;24;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:27:00"
4257;"2018-05-04 20:23:00";Megastar;9773064;59.7823;24.7561;21.6;202;204;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:24:00"
4258;"2018-05-04 20:23:00";Star;9364722;59.7937;24.8812;23.2;21;21;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:27:00"
4259;"2018-05-04 20:24:00";Megastar;9773064;59.7772;24.7521;21.7;201;203;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:32:00"
4260;"2018-05-04 20:24:00";Star;9364722;59.8007;24.8854;22.9;14;11;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:24:00"
4261;"2018-05-04 20:25:00";Megastar;9773064;59.7716;24.7478;21.8;202;203;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:31:00"
4262;"2018-05-04 20:25:00";Star;9364722;59.806;24.887;23.1;3;5;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:28:00"
4263;"2018-05-04 20:26:00";Megastar;9773064;59.766;24.7433;21.8;202;204;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:27:00"
4264;"2018-05-04 20:27:00";Star;9364722;59.8174;24.887;22.6;2;359;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 22:21:00"
4265;"2018-05-04 20:27:00";Megastar;9773064;59.7609;24.7393;21.8;202;204;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:25:00"
4266;"2018-05-04 20:27:00";Star;9364722;59.8206;24.8869;21.9;357;359;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:24:00"
4267;"2018-05-04 20:28:00";Megastar;9773064;59.7548;24.7344;21.8;202;204;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:27:00"
4268;"2018-05-04 20:29:00";Star;9364722;59.8307;24.8869;22.7;1;359;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 22:25:00"
4269;"2018-05-04 20:29:00";Megastar;9773064;59.7486;24.7297;21.9;201;203;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:25:00"
4270;"2018-05-04 20:30:00";Star;9364722;59.8377;24.887;23.1;1;0;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:24:00"
4271;"2018-05-04 20:30:00";Megastar;9773064;59.7457;24.7275;21.8;201;203;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:25:00";"2018-04-05 21:35:00"
4272;"2018-05-04 20:30:00";Star;9364722;59.8405;24.887;22.7;3;0;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:24:00"
4273;"2018-05-04 20:30:00";Megastar;9773064;59.7423;24.7249;21.9;201;203;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:25:00";"2018-04-05 21:31:00"
4274;"2018-05-04 20:31:00";Star;9364722;59.8472;24.8872;22.7;3;0;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:32:00"
4275;"2018-05-04 20:31:00";Megastar;9773064;59.7378;24.7214;22.0;201;204;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:27:00"
4276;"2018-05-04 20:32:00";Star;9364722;59.8538;24.8874;22.6;1;0;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:21:00"
4277;"2018-05-04 20:32:00";Megastar;9773064;59.731;24.716;21.9;202;204;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:25:00";"2018-04-05 21:32:00"
4278;"2018-05-04 20:34:00";Star;9364722;59.8605;24.8877;22.4;1;0;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:30:00"
4279;"2018-05-04 20:35:00";Megastar;9773064;59.7165;24.7069;22.0;192;194;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:40:00"
4280;"2018-05-04 20:34:00";Star;9364722;59.8644;24.8878;22.5;1;0;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:22:00"
4281;"2018-05-04 20:36:00";Megastar;9773064;59.7105;24.7044;22.1;192;194;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:23:00";"2018-04-05 21:33:00"
4282;"2018-05-04 20:36:00";Star;9364722;59.8738;24.8882;22.4;4;0;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:34:00"
4283;"2018-05-04 20:37:00";Megastar;9773064;59.7034;24.7013;22.1;192;194;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:23:00";"2018-04-05 21:28:00"
4284;"2018-05-04 20:37:00";Star;9364722;59.8805;24.8885;22.8;1;0;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:18:00"
4285;"2018-05-04 20:37:00";Megastar;9773064;59.6998;24.6999;22.2;192;193;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:23:00";"2018-04-05 21:31:00"
4286;"2018-05-04 20:37:00";Star;9364722;59.8852;24.8887;22.8;3;0;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:26:00"
4287;"2018-05-04 20:39:00";Star;9364722;59.8938;24.8889;22.6;360;0;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 22:27:00"
4288;"2018-05-04 20:40:00";Megastar;9773064;59.6866;24.6942;22.2;192;194;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:23:00";"2018-04-05 21:31:00"
4289;"2018-05-04 20:40:00";Star;9364722;59.9004;24.889;22.9;2;0;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:26:00"
4290;"2018-05-04 20:40:00";Megastar;9773064;59.6842;24.6932;22.0;192;194;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:23:00";"2018-04-05 21:27:00"
4291;"2018-05-04 20:41:00";Star;9364722;59.907;24.8892;22.8;2;0;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:25:00"
4292;"2018-05-04 20:40:00";Megastar;9773064;59.6831;24.6927;22.0;192;194;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:23:00";"2018-04-05 21:25:00"
4293;"2018-05-04 20:42:00";Star;9364722;59.9136;24.8892;22.6;1;0;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:30:00"
4294;"2018-05-04 20:43:00";Megastar;9773064;59.6681;24.6865;22.1;193;194;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:23:00";"2018-04-05 21:26:00"
4295;"2018-05-04 20:43:00";Star;9364722;59.9203;24.8893;22.6;3;0;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:27:00"
4296;"2018-05-04 20:44:00";Megastar;9773064;59.6633;24.6845;22.1;192;194;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:28:00"
4297;"2018-05-04 20:44:00";Star;9364722;59.925;24.8894;22.6;3;0;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:31:00"
4298;"2018-05-04 20:45:00";Star;9364722;59.9335;24.8895;22.7;2;0;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:29:00"
4299;"2018-05-04 20:46:00";Megastar;9773064;59.65;24.679;22.2;192;193;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:32:00"
4300;"2018-05-04 20:46:00";Star;9364722;59.9382;24.8896;22.7;1;0;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:28:00"
4301;"2018-05-04 20:47:00";Megastar;9773064;59.644;24.6765;22.3;192;193;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:27:00"
4302;"2018-05-04 20:47:00";Star;9364722;59.9447;24.8898;22.5;3;2;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:26:00"
4303;"2018-05-04 20:48:00";Megastar;9773064;59.6392;24.6744;22.1;192;193;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:20:00"
4304;"2018-05-04 20:48:00";Star;9364722;59.9513;24.8905;22.6;7;5;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:29:00"
4305;"2018-05-04 20:49:00";Megastar;9773064;59.6338;24.6722;22.2;192;193;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:33:00"
4306;"2018-05-04 20:49:00";Star;9364722;59.9582;24.892;22.5;8;7;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:26:00"
4307;"2018-05-04 20:50:00";Megastar;9773064;59.626;24.6689;22.2;192;193;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:30:00"
4308;"2018-05-04 20:49:00";Star;9364722;59.9607;24.8927;22.5;9;7;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:22:00"
4309;"2018-05-04 20:50:00";Star;9364722;59.9677;24.8945;22.6;9;7;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:27:00"
4310;"2018-05-04 20:52:00";Megastar;9773064;59.6133;24.6658;22.1;180;181;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:28:00"
4311;"2018-05-04 20:52:00";Star;9364722;59.9795;24.8976;22.4;7;6;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:23:00"
4312;"2018-05-04 20:53:00";Megastar;9773064;59.6095;24.6661;22.1;175;176;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:23:00";"2018-04-05 21:20:00"
4313;"2018-05-04 20:53:00";Star;9364722;59.9822;24.8982;22.5;8;6;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:25:00"
4314;"2018-05-04 20:53:00";Megastar;9773064;59.6041;24.6675;22.2;170;172;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:23:00";"2018-04-05 21:28:00"
4315;"2018-05-04 20:54:00";Star;9364722;59.9885;24.8995;22.6;7;5;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:24:00";"2018-04-05 21:27:00"
4316;"2018-05-04 20:54:00";Megastar;9773064;59.5998;24.6693;22.2;166;167;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:23:00";"2018-04-05 21:27:00"
4317;"2018-05-04 20:55:00";Star;9364722;59.9961;24.9008;22.6;5;3;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:23:00";"2018-04-05 21:30:00"
4318;"2018-05-04 20:55:00";Megastar;9773064;59.5934;24.6734;22.2;160;161;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:23:00";"2018-04-05 21:31:00"
4319;"2018-05-04 20:55:00";Star;9364722;60.0005;24.9013;22.5;6;3;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:23:00";"2018-04-05 21:26:00"
4320;"2018-05-04 20:56:00";Megastar;9773064;59.5871;24.678;22.2;160;162;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:23:00";"2018-04-05 21:31:00"
4321;"2018-05-04 20:57:00";Star;9364722;60.0076;24.9021;22.6;6;3;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:23:00";"2018-04-05 21:20:00"
4322;"2018-05-04 20:57:00";Megastar;9773064;59.582;24.6817;22.2;160;162;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:23:00";"2018-04-05 21:29:00"
4323;"2018-05-04 20:58:00";Star;9364722;60.0146;24.9029;22.6;4;3;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:23:00";"2018-04-05 21:19:00"
4324;"2018-05-04 20:58:00";Megastar;9773064;59.5767;24.6856;22.2;159;161;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:23:00";"2018-04-05 21:25:00"
4325;"2018-05-04 20:59:00";Star;9364722;60.0202;24.9035;22.5;2;1;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:23:00";"2018-04-05 21:26:00"
4326;"2018-05-04 20:59:00";Megastar;9773064;59.5704;24.6903;22.2;159;161;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:23:00";"2018-04-05 21:27:00"
4327;"2018-05-04 20:59:00";Star;9364722;60.024;24.9035;22.4;0;359;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:23:00";"2018-04-05 22:30:00"
4328;"2018-05-04 21:00:00";Megastar;9773064;59.5658;24.6938;22.2;160;162;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:23:00";"2018-04-05 21:19:00"
4329;"2018-05-04 21:00:00";Star;9364722;60.0309;24.9031;22.3;358;356;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:23:00";"2018-04-05 21:23:00"
4330;"2018-05-04 21:01:00";Megastar;9773064;59.5596;24.6984;22.1;159;161;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:23:00";"2018-04-05 21:26:00"
4331;"2018-05-04 21:01:00";Star;9364722;60.0378;24.9016;22.5;352;350;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:23:00";"2018-04-05 21:22:00"
4332;"2018-05-04 21:02:00";Megastar;9773064;59.5538;24.7027;22.1;160;162;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:23:00";"2018-04-05 21:24:00"
4333;"2018-05-04 21:02:00";Star;9364722;60.0447;24.8992;22.4;350;348;EETLL;"2018-05-04 19:30:00";"2018-07-04 15:25:00";"2018-04-05 19:21:17";FIHEL;"2018-05-04 21:30:00";"2018-04-05 21:23:00";"2018-04-05 21:20:00"
4334;"2018-05-04 21:03:00";Megastar;9773064;59.5481;24.7069;22.1;160;162;FIHEL;"2018-05-04 19:30:00";"2018-07-04 15:29:00";"2018-04-05 19:18:20";EETLL;"2018-05-04 21:30:00";"2018-04-05 21:23:00";"2018-04-05 21:26:00"
